CustomerID,Age,Gender,Income,Tenure,Number_of_Products,Activity_Score,Churn
CUST_001626,50,Female,25708,2.6,2,71.8,Yes
CUST_001627,32,Male,20000,11.4,2,78.2,No
CUST_001628,31,Female,32457,5.7,6,100.0,No
CUST_001629,30,Female,20000,6.6,1,11.0,Yes
CUST_001630,29,Female,28372,3.5,6,70.4,Yes
CUST_001631,33,Female,22169,0.7,2,82.9,Yes
CUST_001632,20,Female,24631,0.2,3,7.0,Yes
CUST_001633,40,Female,20000,5.6,2,32.3,Yes
CUST_001634,27,Male,33225,1.9,2,6.9,Yes
CUST_001635,44,Male,32943,6.3,5,100.0,No
CUST_001636,45,Female,58475,7.7,7,100.0,No
CUST_001637,45,Female,20000,5.7,3,24.2,Yes
CUST_001638,39,Female,20000,2.7,3,100.0,No
CUST_001639,37,Female,20000,3.9,2,100.0,No
CUST_001640,48,Female,20000,5.0,1,52.6,Yes
CUST_001641,39,Male,49184,2.8,2,13.3,No
CUST_001642,39,Male,27825,7.5,2,100.0,No
CUST_001643,42,Female,20000,5.7,6,100.0,Yes
CUST_001644,54,Male,29192,7.2,5,100.0,No
CUST_001645,58,Female,27339,4.3,2,68.9,No
CUST_001646,22,Female,20000,0.8,3,40.8,Yes
CUST_001647,45,Female,20000,8.0,3,41.9,Yes
CUST_001648,25,Female,36391,3.3,4,67.3,No
CUST_001649,35,Male,33426,7.7,1,100.0,No
CUST_001650,25,Female,20000,2.8,2,71.0,Yes
CUST_001651,30,Female,20672,6.5,3,100.0,No
CUST_001652,22,Male,20000,2.5,1,31.5,Yes
CUST_001653,46,Female,44039,4.1,5,100.0,No
CUST_001654,41,Female,30581,10.4,3,100.0,No
CUST_001655,59,Female,20000,7.8,2,76.1,No
CUST_001656,45,Female,26900,7.4,5,100.0,No
CUST_001657,22,Male,20000,1.3,1,49.1,Yes
CUST_001658,49,Female,25713,13.3,3,31.5,No
CUST_001659,27,Male,20000,6.5,3,80.2,Yes
CUST_001660,37,Female,23862,10.5,1,79.9,No
CUST_001661,24,Female,20000,2.9,4,57.6,Yes
CUST_001662,54,Female,20000,9.5,6,100.0,No
CUST_001663,27,Male,20000,6.0,2,65.1,Yes
CUST_001664,28,Female,20000,3.8,1,28.6,Yes
CUST_001665,51,Male,32917,5.0,2,72.1,No
CUST_001666,30,Female,27576,1.5,3,85.0,No
CUST_001667,52,Female,55776,4.9,3,59.2,No
CUST_001668,34,Female,20434,7.6,2,48.7,Yes
CUST_001669,30,Male,31279,4.0,8,33.8,Yes
CUST_001670,21,Female,20521,0.7,5,69.0,Yes
CUST_001671,45,Female,29423,9.5,4,61.6,No
CUST_001672,56,Female,41576,7.4,6,32.5,No
CUST_001673,37,Male,31529,3.5,3,56.9,No
CUST_001674,56,Male,29299,3.8,3,100.0,No
CUST_001675,27,Male,20000,2.2,3,35.4,Yes
CUST_001676,40,Female,27811,5.7,2,51.6,Yes
CUST_001677,30,Male,43571,8.4,5,100.0,No
CUST_001678,53,Male,29574,5.1,4,81.2,No
CUST_001679,31,Female,20000,4.1,2,34.3,Yes
CUST_001680,37,Female,35538,5.9,5,100.0,No
CUST_001681,46,Female,20000,4.3,4,91.0,No
CUST_001682,51,Female,22262,4.6,3,100.0,No
CUST_001683,55,Male,20000,3.7,4,17.5,Yes
CUST_001684,21,Male,20000,0.9,6,43.9,Yes
CUST_001685,46,Male,47651,5.0,4,100.0,No
CUST_001686,35,Female,31863,2.1,2,52.1,No
CUST_001687,37,Female,20000,5.8,3,100.0,No
CUST_001688,38,Female,20000,11.9,6,63.6,Yes
CUST_001689,24,Female,20000,3.0,2,50.5,Yes
CUST_001690,41,Male,41502,4.5,8,100.0,No
CUST_001691,28,Female,20000,4.1,3,100.0,Yes
CUST_001692,23,Male,21276,1.2,1,60.5,Yes
CUST_001693,44,Male,26716,1.9,4,72.5,Yes
CUST_001694,45,Male,28076,6.7,2,45.2,No
CUST_001695,48,Female,20000,6.4,4,100.0,No
CUST_001696,32,Male,26913,1.5,1,72.4,Yes
CUST_001697,54,Male,20762,8.2,2,69.1,Yes
CUST_001698,34,Male,34965,11.1,3,100.0,No
CUST_001699,51,Male,29495,7.1,4,100.0,No
CUST_001700,48,Male,35644,5.7,6,100.0,No
CUST_001701,30,Female,20000,7.4,2,76.8,Yes
CUST_001702,30,Male,20000,8.7,2,100.0,Yes
CUST_001703,37,Male,36784,1.8,4,31.2,Yes
CUST_001704,58,Male,37367,3.8,4,100.0,No
CUST_001705,31,Male,24861,3.6,6,96.7,Yes
CUST_001706,38,Female,26564,8.2,5,100.0,No
CUST_001707,38,Female,29356,2.2,1,28.4,Yes
CUST_001708,31,Female,20000,4.1,2,27.3,Yes
CUST_001709,53,Female,46388,6.8,6,100.0,No
CUST_001710,30,Female,20393,3.2,1,35.4,Yes
CUST_001711,39,Female,22548,4.4,4,100.0,Yes
CUST_001712,40,Female,20000,6.1,4,63.7,Yes
CUST_001713,45,Male,20000,4.8,1,63.9,Yes
CUST_001714,38,Female,31715,3.7,3,34.4,Yes
CUST_001715,28,Female,20000,3.0,1,65.3,Yes
CUST_001716,52,Female,28364,6.4,5,100.0,No
CUST_001717,18,Female,20000,0.1,2,89.7,Yes
CUST_001718,33,Female,20000,1.6,3,50.8,Yes
CUST_001719,35,Female,20000,7.9,6,89.0,Yes
CUST_001720,42,Male,20000,11.7,6,100.0,No
CUST_001721,30,Female,20000,4.8,2,51.1,Yes
CUST_001722,42,Male,20000,2.9,1,100.0,No
CUST_001723,37,Male,20000,9.1,4,84.2,No
CUST_001724,42,Male,44345,7.0,6,100.0,No
CUST_001725,45,Female,20000,8.2,5,63.8,Yes
CUST_001726,41,Female,32383,5.1,3,21.5,Yes
CUST_001727,46,Female,35686,10.4,1,18.7,No
CUST_001728,39,Female,38106,7.1,1,50.9,No
CUST_001729,28,Female,20000,5.3,3,97.4,Yes
CUST_001730,26,Male,20000,3.4,1,21.2,Yes
CUST_001731,40,Female,22278,6.9,8,69.3,Yes
CUST_001732,27,Female,27809,0.1,1,16.6,Yes
CUST_001733,20,Female,20000,0.4,2,100.0,No
CUST_001734,55,Male,34626,9.2,6,100.0,No
CUST_001735,57,Male,24615,9.9,1,30.4,No
CUST_001736,27,Female,37351,1.8,3,21.8,No
CUST_001737,31,Female,22116,4.5,5,53.6,Yes
CUST_001738,28,Female,20206,4.8,4,99.5,Yes
CUST_001739,40,Male,28711,1.6,5,100.0,No
CUST_001740,27,Male,48401,0.9,4,76.1,No
CUST_001741,30,Male,20000,7.6,3,44.5,Yes
CUST_001742,44,Female,42223,10.3,3,77.8,No
CUST_001743,24,Male,20000,2.3,1,21.1,Yes
CUST_001744,36,Male,23865,8.7,5,100.0,No
CUST_001745,23,Male,20000,2.0,1,60.4,Yes
CUST_001746,26,Female,20000,3.8,2,76.6,Yes
CUST_001747,23,Female,20000,1.7,1,18.8,Yes
CUST_001748,34,Female,32478,6.4,4,18.4,Yes
CUST_001749,36,Female,20000,7.8,2,42.4,Yes
CUST_001750,19,Male,25554,0.2,1,62.9,Yes
CUST_001751,33,Male,20000,3.6,1,47.4,Yes
CUST_001752,22,Female,20208,0.2,2,17.4,Yes
CUST_001753,58,Female,58434,6.1,5,100.0,No
CUST_001754,45,Female,20000,8.5,8,100.0,Yes
CUST_001755,38,Male,20000,1.6,1,30.4,Yes
CUST_001756,46,Female,22591,5.2,3,100.0,No
CUST_001757,31,Female,22052,7.8,5,78.0,No
CUST_001758,44,Female,34249,4.5,2,99.4,No
CUST_001759,26,Female,21604,0.5,1,40.4,Yes
CUST_001760,33,Male,25646,5.0,5,97.3,No
CUST_001761,25,Male,20000,1.9,4,98.4,Yes
CUST_001762,64,Female,34318,2.4,5,61.8,No
CUST_001763,20,Male,23360,1.0,2,75.9,Yes
CUST_001764,23,Female,28659,1.0,4,97.9,Yes
CUST_001765,27,Male,20000,5.7,1,63.7,Yes
CUST_001766,50,Female,26342,4.9,3,48.1,No
CUST_001767,32,Female,31983,6.7,2,100.0,Yes
CUST_001768,28,Female,20000,4.4,3,81.9,No
CUST_001769,42,Female,20000,1.1,2,72.0,Yes
CUST_001770,63,Female,20000,2.9,1,9.3,Yes
CUST_001771,30,Male,20000,3.7,1,42.4,Yes
CUST_001772,44,Male,42925,3.0,4,42.1,No
CUST_001773,46,Female,70477,5.9,5,88.9,No
CUST_001774,28,Male,20000,3.8,2,76.9,Yes
CUST_001775,23,Female,20000,1.1,3,68.2,Yes
CUST_001776,28,Male,20000,4.4,4,75.4,Yes
CUST_001777,39,Female,30539,3.3,4,100.0,No
CUST_001778,34,Male,26348,7.8,2,67.7,No
CUST_001779,31,Female,20000,7.9,7,33.3,Yes
CUST_001780,26,Female,20000,2.1,3,79.7,Yes
CUST_001781,27,Female,20000,3.4,2,45.9,Yes
CUST_001782,39,Female,44413,5.9,1,82.0,No
CUST_001783,32,Male,20000,5.7,2,97.7,No
CUST_001784,33,Female,20000,6.1,4,100.0,No
CUST_001785,18,Female,37185,0.1,1,69.3,No
CUST_001786,29,Female,27961,1.1,1,23.9,Yes
CUST_001787,50,Female,20000,14.1,5,52.6,Yes
CUST_001788,48,Male,30293,5.8,3,53.3,No
CUST_001789,47,Female,38670,5.3,1,31.6,No
CUST_001790,45,Male,26546,5.5,3,100.0,No
CUST_001791,35,Female,45710,6.2,6,100.0,No
CUST_001792,46,Male,33728,1.8,3,82.1,No
CUST_001793,28,Male,25148,3.1,2,63.4,Yes
CUST_001794,48,Male,28780,3.6,3,100.0,No
CUST_001795,29,Male,23339,1.0,1,57.5,Yes
CUST_001796,44,Female,38951,8.4,4,100.0,No
CUST_001797,41,Male,22687,8.9,2,100.0,No
CUST_001798,33,Male,36472,7.0,5,100.0,No
CUST_001799,19,Male,22912,0.3,4,24.5,Yes
CUST_001800,53,Male,28560,1.9,1,51.3,Yes
CUST_001801,40,Male,20770,10.0,4,39.4,Yes
CUST_001802,34,Female,20000,1.4,1,13.6,Yes
CUST_001803,37,Female,27644,3.8,2,100.0,Yes
CUST_001804,22,Female,33629,2.8,2,97.2,No
CUST_001805,27,Male,27494,2.9,3,85.3,No
CUST_001806,48,Female,20000,2.6,1,51.5,Yes
CUST_001807,53,Female,20000,8.2,6,55.7,Yes
CUST_001808,25,Female,30290,6.2,5,70.6,No
CUST_001809,37,Female,90142,5.9,6,100.0,No
CUST_001810,35,Male,20147,10.4,4,20.3,Yes
CUST_001811,44,Male,20000,6.2,4,25.4,Yes
CUST_001812,31,Female,33530,6.7,6,46.6,No
CUST_001813,43,Female,20000,6.1,4,79.7,Yes
CUST_001814,45,Female,53522,13.1,2,100.0,No
CUST_001815,34,Female,28152,0.5,2,80.3,No
CUST_001816,43,Female,24560,8.1,4,100.0,No
CUST_001817,27,Female,20000,0.4,2,93.3,Yes
CUST_001818,47,Female,40056,5.5,8,100.0,No
CUST_001819,23,Female,20000,1.7,3,100.0,Yes
CUST_001820,47,Male,36739,5.9,2,44.3,No
CUST_001821,47,Female,31462,3.0,1,25.6,No
CUST_001822,39,Female,45793,8.2,1,54.3,No
CUST_001823,34,Female,24802,2.6,2,100.0,No
CUST_001824,29,Male,103582,2.8,5,88.5,No
CUST_001825,43,Female,32849,2.9,1,77.3,No
CUST_001826,21,Female,21564,1.9,2,77.7,Yes
CUST_001827,29,Female,20000,2.0,1,69.5,Yes
CUST_001828,41,Male,37899,13.4,6,100.0,No
CUST_001829,29,Male,20000,2.8,1,38.5,Yes
CUST_001830,31,Male,20000,3.7,1,62.2,Yes
CUST_001831,36,Female,20000,7.8,3,100.0,No
CUST_001832,35,Male,21009,7.4,2,53.2,No
CUST_001833,23,Male,63090,3.3,3,37.3,No
CUST_001834,32,Female,26004,8.8,4,28.4,Yes
CUST_001835,38,Male,20000,2.7,4,94.5,No
CUST_001836,44,Female,43279,6.6,3,38.9,No
CUST_001837,51,Female,29286,7.0,5,63.2,No
CUST_001838,40,Male,46290,1.5,2,100.0,No
CUST_001839,19,Male,50987,0.3,1,5.4,No
CUST_001840,60,Female,20000,2.3,1,15.5,Yes
CUST_001841,41,Female,20000,5.9,1,53.2,Yes
CUST_001842,31,Male,60215,1.1,2,100.0,No
CUST_001843,32,Female,20000,2.0,2,100.0,Yes
CUST_001844,39,Female,20000,6.5,4,47.4,Yes
CUST_001845,26,Female,20000,1.6,1,43.8,Yes
CUST_001846,25,Male,20000,0.7,2,26.7,Yes
CUST_001847,34,Male,20000,7.6,2,59.5,Yes
CUST_001848,60,Female,43924,7.2,8,100.0,No
CUST_001849,43,Female,20796,6.3,8,100.0,No
CUST_001850,25,Female,20000,1.9,3,34.5,Yes
CUST_001851,18,Female,20000,0.1,2,68.1,Yes
CUST_001852,25,Male,20000,0.9,1,94.0,Yes
CUST_001853,38,Female,21000,8.6,5,52.9,Yes
CUST_001854,30,Female,20009,7.3,3,64.8,Yes
CUST_001855,46,Male,38993,5.2,5,100.0,No
CUST_001856,26,Female,20000,4.7,3,56.0,Yes
CUST_001857,33,Female,32159,2.0,1,94.6,No
CUST_001858,49,Female,20000,13.9,5,100.0,No
CUST_001859,26,Male,33142,2.9,2,55.3,Yes
CUST_001860,29,Female,41748,2.9,8,39.1,No
CUST_001861,33,Female,20220,4.9,5,66.8,Yes
CUST_001862,37,Female,20000,9.8,4,100.0,No
CUST_001863,34,Male,20000,9.8,5,75.4,Yes
CUST_001864,21,Female,20000,1.2,2,23.2,Yes
CUST_001865,26,Male,38840,2.0,3,39.1,No
CUST_001866,31,Male,20000,2.5,1,47.2,Yes
CUST_001867,30,Male,38396,6.9,5,67.3,No
CUST_001868,48,Female,20000,8.6,2,100.0,No
CUST_001869,53,Female,22725,7.7,5,100.0,No
CUST_001870,49,Female,25646,7.3,1,44.4,No
CUST_001871,25,Female,23316,1.9,6,100.0,No
CUST_001872,51,Male,22566,4.7,5,24.8,Yes
CUST_001873,36,Female,43546,9.7,5,67.1,No
CUST_001874,30,Female,41405,5.6,1,100.0,No
CUST_001875,34,Female,20990,8.1,3,100.0,Yes
CUST_001876,39,Male,20000,6.2,2,73.4,Yes
CUST_001877,51,Female,20000,7.3,1,99.9,Yes
CUST_001878,43,Female,41748,11.4,5,100.0,No
CUST_001879,19,Female,20000,0.2,1,43.3,Yes
CUST_001880,54,Male,20000,8.0,2,73.9,No
CUST_001881,20,Female,20000,1.0,2,7.6,Yes
CUST_001882,40,Female,33819,6.3,6,100.0,No
CUST_001883,45,Female,20000,2.1,1,65.9,Yes
CUST_001884,43,Male,20389,4.1,2,60.7,Yes
CUST_001885,23,Female,21558,2.4,1,69.7,Yes
CUST_001886,47,Male,20000,7.0,3,55.7,Yes
CUST_001887,38,Male,26058,1.4,1,74.2,No
CUST_001888,30,Female,20000,3.3,1,22.7,Yes
CUST_001889,27,Female,20000,2.7,4,63.1,Yes
CUST_001890,39,Female,26470,5.0,3,24.8,Yes
CUST_001891,40,Female,29531,4.1,3,88.1,No
CUST_001892,23,Female,22466,1.1,1,77.9,Yes
CUST_001893,40,Female,31177,5.9,7,24.5,Yes
CUST_001894,45,Female,28819,11.5,5,100.0,No
CUST_001895,22,Female,29193,1.4,1,55.6,Yes
CUST_001896,43,Male,20000,7.9,3,78.8,No
CUST_001897,46,Male,20000,5.9,3,87.1,Yes
CUST_001898,30,Female,20000,3.1,4,100.0,Yes
CUST_001899,57,Female,20000,6.4,1,45.2,Yes
CUST_001900,27,Male,58719,3.5,1,89.5,No
CUST_001901,30,Male,20000,5.3,4,100.0,Yes
CUST_001902,27,Male,20000,1.7,1,61.5,Yes
CUST_001903,54,Female,24293,6.0,2,47.8,Yes
CUST_001904,32,Female,20000,1.3,1,91.0,Yes
CUST_001905,31,Female,55135,3.5,4,61.0,No
CUST_001906,25,Male,20000,3.9,3,29.1,Yes
CUST_001907,51,Female,79483,5.5,4,80.8,No
CUST_001908,27,Female,22968,6.3,2,100.0,Yes
CUST_001909,28,Female,34910,2.8,4,52.1,Yes
CUST_001910,20,Male,20026,1.0,2,73.2,Yes
CUST_001911,28,Female,32449,3.6,3,51.5,Yes
CUST_001912,23,Male,20000,1.0,1,25.8,Yes
CUST_001913,33,Male,20000,6.4,2,100.0,No
CUST_001914,42,Male,90209,3.9,8,100.0,No
CUST_001915,29,Female,56765,3.3,2,72.1,No
CUST_001916,30,Male,20000,0.5,1,38.3,Yes
CUST_001917,24,Female,29625,2.6,6,91.2,No
CUST_001918,54,Female,48729,10.8,4,100.0,No
CUST_001919,50,Male,36769,5.9,5,100.0,No
CUST_001920,43,Female,22427,12.1,1,66.9,No
CUST_001921,42,Female,67885,3.8,6,59.9,No
CUST_001922,24,Female,29200,3.4,3,33.2,Yes
CUST_001923,39,Female,20000,8.5,2,100.0,No
CUST_001924,38,Female,20000,8.1,5,84.9,No
CUST_001925,40,Female,20000,3.6,4,100.0,No
CUST_001926,20,Female,20000,0.6,1,45.5,Yes
CUST_001927,28,Male,20129,3.0,1,1.3,Yes
CUST_001928,24,Female,30206,1.9,1,14.1,Yes
CUST_001929,27,Female,30941,2.9,3,41.1,Yes
CUST_001930,29,Female,26479,8.1,8,81.5,No
CUST_001931,35,Male,27708,8.1,1,100.0,No
CUST_001932,39,Male,40449,5.8,5,100.0,No
CUST_001933,50,Male,23609,5.8,3,74.7,No
CUST_001934,26,Female,20000,0.8,3,79.6,No
CUST_001935,43,Female,71517,5.3,5,100.0,No
CUST_001936,34,Female,20000,3.0,1,75.9,Yes
CUST_001937,20,Female,28067,0.5,4,56.3,Yes
CUST_001938,36,Female,20000,13.2,3,48.1,No
CUST_001939,49,Male,52731,9.5,8,89.2,No
CUST_001940,48,Female,20000,8.1,2,71.7,Yes
CUST_001941,31,Male,20000,1.9,2,48.8,Yes
CUST_001942,33,Female,20000,1.5,1,62.3,Yes
CUST_001943,42,Male,32548,3.6,1,66.3,No
CUST_001944,40,Female,27087,1.7,1,31.5,Yes
CUST_001945,36,Male,30973,8.1,4,90.9,No
CUST_001946,29,Female,23232,6.0,4,100.0,No
CUST_001947,46,Male,40718,11.2,7,100.0,No
CUST_001948,29,Female,35043,5.0,1,35.0,No
CUST_001949,45,Female,54014,3.9,7,90.5,No
CUST_001950,24,Female,24588,1.6,1,69.3,Yes
CUST_001951,41,Female,28965,7.1,2,32.5,Yes
CUST_001952,24,Male,50092,3.5,2,100.0,No
CUST_001953,44,Male,45694,7.7,1,100.0,No
CUST_001954,50,Male,34258,7.9,4,35.5,No
CUST_001955,34,Male,20000,1.4,3,52.6,Yes
CUST_001956,40,Female,20000,7.9,2,88.9,Yes
CUST_001957,49,Male,35607,11.9,7,15.7,No
CUST_001958,47,Female,35737,7.3,5,100.0,No
CUST_001959,27,Male,20000,1.7,2,47.6,Yes
CUST_001960,31,Female,26553,4.1,3,94.3,No
CUST_001961,52,Male,20000,0.9,3,68.3,Yes
CUST_001962,34,Female,30494,4.4,2,78.8,No
CUST_001963,40,Female,32676,2.1,5,65.0,No
CUST_001964,30,Female,29610,1.7,1,51.6,No
CUST_001965,35,Female,27352,3.9,4,70.8,No
CUST_001966,54,Female,23577,2.7,1,48.1,Yes
CUST_001967,31,Female,20012,3.2,2,91.1,Yes
CUST_001968,34,Male,40895,6.9,6,100.0,No
CUST_001969,32,Female,27646,9.4,3,80.9,No
CUST_001970,45,Male,32331,4.6,1,95.9,No
CUST_001971,39,Female,25069,10.1,4,98.4,No
CUST_001972,29,Female,30202,4.3,2,46.6,Yes
CUST_001973,22,Female,32731,1.9,2,72.7,No
CUST_001974,35,Female,20000,5.5,4,83.9,Yes
CUST_001975,44,Female,33772,4.8,3,62.7,No
CUST_001976,33,Female,20262,8.9,2,75.4,Yes
CUST_001977,40,Female,28345,4.5,3,85.9,No
CUST_001978,34,Male,34781,9.6,3,100.0,No
CUST_001979,42,Female,20000,2.9,1,50.3,Yes
CUST_001980,46,Female,20000,11.9,6,100.0,No
CUST_001981,21,Male,20000,0.7,2,19.0,Yes
CUST_001982,31,Male,20000,2.3,1,38.5,Yes
CUST_001983,32,Female,20715,5.3,5,74.3,Yes
CUST_001984,34,Male,53391,4.7,3,70.4,No
CUST_001985,26,Male,38116,5.5,4,79.8,No
CUST_001986,38,Female,20000,3.4,4,81.7,No
CUST_001987,28,Female,33330,4.7,4,74.7,No
CUST_001988,35,Male,22633,9.7,8,100.0,No
CUST_001989,33,Female,26941,3.6,2,16.6,Yes
CUST_001990,25,Female,20000,0.6,2,53.2,Yes
CUST_001991,30,Female,20000,1.0,1,55.1,Yes
CUST_001992,42,Male,35578,7.1,8,39.2,No
CUST_001993,29,Male,22167,5.0,3,74.2,Yes
CUST_001994,39,Male,31178,9.5,7,100.0,No
CUST_001995,35,Male,51311,5.2,3,72.2,No
CUST_001996,21,Female,20000,0.9,1,51.3,Yes
CUST_001997,21,Female,20000,0.4,1,84.3,Yes
CUST_001998,25,Male,50667,2.3,3,24.6,No
CUST_001999,24,Male,20881,4.9,2,73.9,Yes
CUST_002000,63,Female,20000,4.3,1,57.8,Yes
CUST_002001,41,Female,35319,1.9,3,100.0,No
CUST_002002,32,Female,20000,6.6,3,71.5,Yes
CUST_002003,32,Female,20000,6.5,4,46.0,No
CUST_002004,30,Female,23036,5.9,2,32.3,Yes
CUST_002005,43,Female,37630,4.4,2,83.6,No
CUST_002006,29,Male,20000,0.9,3,24.8,Yes
CUST_002007,33,Female,20000,8.6,8,41.6,Yes
CUST_002008,42,Male,23701,5.3,2,62.0,Yes
CUST_002009,31,Female,20000,6.0,5,100.0,Yes
CUST_002010,22,Female,20000,2.7,3,40.8,Yes
CUST_002011,52,Female,26954,5.9,3,85.1,No
CUST_002012,36,Male,40591,6.2,4,80.1,No
CUST_002013,42,Female,36582,7.1,5,40.9,No
CUST_002014,41,Male,23176,5.4,1,92.4,Yes
CUST_002015,44,Male,47682,8.2,8,100.0,No
CUST_002016,25,Female,49820,3.1,8,94.4,No
CUST_002017,23,Female,26187,1.8,1,74.8,Yes
CUST_002018,52,Male,22376,8.6,5,100.0,Yes
CUST_002019,37,Female,51480,7.4,7,100.0,No
CUST_002020,18,Female,41416,0.1,1,10.9,Yes
CUST_002021,38,Female,27001,3.3,3,31.2,Yes
CUST_002022,24,Female,38160,3.8,4,57.2,No
CUST_002023,28,Male,20000,1.6,1,17.2,Yes
CUST_002024,35,Female,20000,1.4,1,44.8,Yes
CUST_002025,29,Female,20000,4.1,1,90.4,Yes
CUST_002026,52,Female,29796,9.6,1,52.3,No
CUST_002027,23,Male,20000,3.3,3,75.9,No
CUST_002028,41,Male,39548,10.7,7,100.0,No
CUST_002029,34,Male,20000,4.7,4,81.6,Yes
CUST_002030,24,Male,20000,2.0,3,69.8,Yes
CUST_002031,45,Female,37083,10.2,3,77.1,No
CUST_002032,37,Female,20000,3.9,1,66.9,No
CUST_002033,22,Female,20000,1.1,3,96.2,No
CUST_002034,41,Male,24751,1.2,1,64.0,Yes
CUST_002035,29,Male,20000,5.7,2,70.6,Yes
CUST_002036,51,Male,35580,2.9,2,33.5,Yes
CUST_002037,43,Male,20000,4.4,2,84.0,No
CUST_002038,36,Female,58351,11.1,6,56.4,No
CUST_002039,34,Female,20000,9.5,4,100.0,No
CUST_002040,51,Female,24476,2.6,2,40.6,Yes
CUST_002041,31,Female,85539,8.4,4,100.0,No
CUST_002042,20,Female,20000,1.4,3,86.2,Yes
CUST_002043,36,Female,20000,4.3,4,48.7,Yes
CUST_002044,40,Female,48901,7.9,3,100.0,No
CUST_002045,28,Male,20000,1.1,1,85.4,Yes
CUST_002046,30,Female,28214,6.4,3,23.7,Yes
CUST_002047,34,Female,20000,3.0,1,63.6,Yes
CUST_002048,20,Female,20000,1.1,1,41.7,Yes
CUST_002049,47,Female,33537,8.7,1,72.1,No
CUST_002050,34,Male,30252,2.1,1,59.0,Yes
CUST_002051,56,Female,27772,7.5,4,29.0,Yes
CUST_002052,47,Male,72514,6.5,4,100.0,No
CUST_002053,33,Female,20000,3.7,1,53.0,Yes
CUST_002054,26,Female,32612,1.7,1,82.4,No
CUST_002055,39,Female,28278,2.5,1,31.2,Yes
CUST_002056,46,Female,41530,7.9,6,100.0,No
CUST_002057,24,Female,20000,3.8,1,4.3,Yes
CUST_002058,24,Male,20000,0.8,1,62.7,Yes
CUST_002059,48,Female,20000,6.7,5,100.0,No
CUST_002060,39,Female,23255,5.5,3,100.0,No
CUST_002061,37,Female,33127,6.7,6,100.0,No
CUST_002062,32,Female,22662,7.6,3,98.8,No
CUST_002063,46,Male,28451,4.6,3,100.0,No
CUST_002064,27,Male,50631,3.2,3,53.8,No
CUST_002065,27,Female,21108,3.2,1,20.7,Yes
CUST_002066,25,Female,20000,0.7,3,100.0,No
CUST_002067,27,Female,26627,6.0,1,67.2,No
CUST_002068,32,Male,20000,6.3,2,33.7,Yes
CUST_002069,67,Female,20000,2.4,4,97.9,No
CUST_002070,37,Male,22040,0.8,1,73.6,Yes
CUST_002071,40,Female,20000,9.8,6,100.0,Yes
CUST_002072,26,Male,20000,4.3,3,82.8,Yes
CUST_002073,40,Female,38665,7.4,1,34.6,No
CUST_002074,32,Female,29229,5.3,2,65.0,No
CUST_002075,30,Male,21194,3.9,1,18.7,Yes
CUST_002076,49,Male,27321,2.4,4,56.9,No
CUST_002077,44,Male,20308,5.5,3,91.0,No
CUST_002078,29,Male,33343,1.4,3,95.7,No
CUST_002079,39,Male,35683,4.1,3,100.0,No
CUST_002080,52,Female,44104,10.9,7,100.0,No
CUST_002081,56,Male,44514,3.3,1,83.8,No
CUST_002082,38,Male,24440,4.4,3,45.7,No
CUST_002083,46,Female,20000,6.4,4,79.3,No
CUST_002084,42,Male,22689,3.4,2,34.5,Yes
CUST_002085,35,Female,24516,8.1,2,46.5,No
CUST_002086,29,Female,20000,3.4,1,71.6,Yes
CUST_002087,40,Male,54734,11.4,2,41.6,No
CUST_002088,34,Female,51878,13.2,8,71.0,No
CUST_002089,40,Female,22817,6.5,6,62.2,Yes
CUST_002090,28,Female,36142,4.2,1,29.9,No
CUST_002091,40,Female,32058,9.1,1,88.5,No
CUST_002092,27,Female,20000,6.4,6,100.0,Yes
CUST_002093,25,Male,25711,1.6,2,59.0,Yes
CUST_002094,51,Male,20000,5.1,3,72.3,Yes
CUST_002095,38,Male,20000,7.6,2,89.1,Yes
CUST_002096,25,Female,26559,1.3,1,59.5,Yes
CUST_002097,35,Male,29530,7.4,5,48.2,No
CUST_002098,37,Male,90644,6.8,7,8.7,No
CUST_002099,41,Female,22620,7.5,3,48.6,No
CUST_002100,46,Male,20000,8.2,7,68.2,Yes
CUST_002101,37,Male,37385,6.9,2,73.1,No
CUST_002102,28,Female,21317,3.2,3,22.0,Yes
CUST_002103,25,Female,20000,0.8,1,93.2,Yes
CUST_002104,36,Male,20000,1.4,2,42.5,Yes
CUST_002105,42,Female,22551,3.3,2,62.9,Yes
CUST_002106,31,Male,37690,7.6,6,100.0,No
CUST_002107,28,Female,26785,0.5,2,60.2,Yes
CUST_002108,29,Female,20000,0.7,3,19.7,Yes
CUST_002109,29,Male,54573,3.4,1,100.0,No
CUST_002110,35,Female,20000,10.7,2,100.0,Yes
CUST_002111,33,Male,20000,2.3,3,8.2,Yes
CUST_002112,24,Female,37109,0.3,2,53.4,Yes
CUST_002113,49,Female,55422,6.7,3,100.0,No
CUST_002114,46,Female,30491,2.6,2,34.3,Yes
CUST_002115,30,Female,20000,2.7,1,67.4,Yes
CUST_002116,34,Female,24044,4.0,2,100.0,Yes
CUST_002117,25,Male,20000,4.6,2,55.1,Yes
CUST_002118,31,Male,77058,0.9,5,56.2,No
CUST_002119,19,Male,22630,0.7,3,84.5,No
CUST_002120,31,Female,33213,4.5,6,100.0,No
CUST_002121,40,Male,20134,3.5,3,92.7,Yes
CUST_002122,32,Male,55416,8.2,7,100.0,No
CUST_002123,32,Female,20000,5.9,2,72.5,Yes
